text,label
"ASKING FOR EVIDENCE OF BERNIES ACCOMPLISHMENTS
THIS IS
BERNIE PEOPLES ELOQUENT EDUCATED RESPONSE DOING BEST THEY CAN.....",1
"I really got anger issues, I really just sat here a threw my chair across the room and broke it ",4
whatever,2
May his soul rest in peace,0
stay safe ,2
GAMEDAY T-MINUS 3 days  #combackszn,4
"@AugustAlsina Mr Alsina, stay in your home , no outside for you. We need you Goodt. ",3
"Thank you! And I want to rest but... Like I said, theres too much noise here and my family won't shut up so it's kinda hard.
Anyways thank you for worry about me ",3
I love huaisang. https://twitter.com/zhaniyibo/status/1237336213301809152 …,0
Thankfully a lot of schools are preparing for this and getting food prepared for breakfast lunch and snacks for these kids to have everyday  I know not all but this does bring me some comfort.,0
Sometimes in life u have to take losses  that dick head  who randomly bumps you or step on  your sneakers  might have nothing to lose  don't let your ego get the better of you in insignificant moments like that,4
sending you a hugs ,3
"“Wanna smoke with me?”
“Did you eat?”
“I prayed for you”
“How much do you need?”
“Let’s stay in and cuddle”
“This ... reminded me of you” 
“I’m proud of you/ I care for you”              X 

",3
Why are we sharing this country with these people?  https://twitter.com/RightWingWatch/status/1238125851172057088 …,4
stalk stalk ,4
I can’t even see the track on Mario kart tbh I’m always running into walls and off the map ,2
"I LOVE YOU BOTH SO MUCH, I HOPE YOU MAKE IT HERE",4
my last day on vacation ,2
The idea of someone writing letters to their significant other is so heartwarming ,2
an act of terror ,1
This is very upsetting   ,4
"1/4 mile low 10,s about to break in the 9,s  #racecar they told me slow it down after this pass I guess I need a cage  that was music to my ears pic.twitter.com/b5ac3SbFXz",4
", Prayers And Healing During The Families Time Of Sorrow And Bereavement   https://twitter.com/DarrynMooreWSB/status/1237297133860073472 …",0
I also thought it equals 70. pic.twitter.com/dxEtIdTECd,1
"Fuck chairs, we levitating in 2020",4
It's also my birthday ,1
Not a thing sis ain’t none of these raggedy anne’s worth the effort https://twitter.com/cocomajestyy/status/1238251374145658880 …,4
I'm gonna fight him  thinking he can just be cute like that pic.twitter.com/7vyjYFC0Vh,4
"Finally got you out my bed, but i... still cant get you out my head ",2
@TheGNShow you have to invite @MichelleGomez !!!  She is brilliant an absolutely hilarious!!!,0
plagiarism and homophobia ,2
are u really comparing this to the flu?,3
im always missing this shit  i da have $11,2
Look at them legspic.twitter.com/QHEuxLX0Fo,4
i’m SO happy this is the kinda news I wanna hear https://twitter.com/chrisdelia/status/1237851819759431680 …,4
"*clears throat*
Run me your daily Starbucks money Alexandra ",4
((I'm so glad you did too  I love talking with you so much)),3
We've closed our applications for the content team as we are now working on some behind the scenes stuff aswell as getting our latest website page with enough information in time for android release! Thanks to all those who applied! Updates will be posted when we search again!  pic.twitter.com/RzsHbx9aXr,1
im screaming every night because tri is appearing in my dreams ,4
lowkey miss my short hair  pic.twitter.com/w532JkhV2M,3
Praying giulio is okay ,3
Can’t wait to see this!  https://twitter.com/DisneysMulan/status/1237438071613906947 …,1
"She’s the biggest bully on twitter, surprise the twitter feds haven’t gotten her yet ",4
Can and will always personally vouch for my Wen ,0
You know me,4
facts  https://twitter.com/Twitter/status/1237493858306609153 …,4
THATS IT ,4
I hate when people who don’t drive a diesel use the diesel pumps.,4
I’m happy that people are loving my Magnus thread. ,3
Love you too  https://twitter.com/ONLYRPE/status/1237883514357313547 …,0
A vaccine that is only 10 % effective this flu season.,1
$death2jay,2
"Well advantage of working on more than one, when one won’t act the way you want, go stay with the other for awhile.  and I have characters show up in other wips. But not in the complicated couple I put aside to get later. Good luck with yours!",1
 I dare mighty things. ,0
going to costa rica tmrw! hope i catch corona so i can finally die ,1
"Yes, it really dwindled down when they kept adding more ""reality"" shows. By the late nineties, it was almost impossible to find any music on it whatsoever! The gall they have to keep that name of music television... 
They did the same thing with the Learning Channel and A&E.",1
I wish they canceled sooner I had bio exam yesterday ,2
"I really love what it stands for. In the beginning i thought it was just about rich people giving away money, but was amazed to learn its about everyone helping, where ever they can. ",0
"Lord, I know I don’t say it enough but thank you ",0
Listening to the new @apocrypals episode I just realized that sabbatical is a reference to the Sabbath. It literally never occurred to me before. ,1
sheeetttt,3
Stfu lmao ,3
"YASSSSSSS ""jas gc"" is OBSESSED with lilaclumax and swiftlynatalia if u didn't already know this u must be new here pic.twitter.com/OlXTPTxhuj",0
Wow omg. Mine started with dry throat and fever and now i'm getting a tight chest. So keep an eye out  Are you working from home?,2
$Janix  come thru hot girl coach !!! https://twitter.com/theestallion/status/1238143333983301632 …,0
Forget about the NBA where were you when the Wienermobile got cancelled  https://twitter.com/wienermobile/status/1238232995624030215 …,2
I have an alolan persian spread I can pass.,0
my number one fan  pic.twitter.com/9w02cSxw7e,2
only straight haired people like the rain ,4
my stomach hurts ,2
we can share,2
"I love everything about him  let's be loud together, Freddie  you can move in right now!",3
"These people were going to get their recession by hook, crook, or book  #iHateItHere  https://twitter.com/RawStory/status/1238245868270227458 …",4
Can someone tell Jinki that I miss him? ,2
"@CJDeuce_ damn bro, I’m sad. I thought you was serious ",4
 perhap a field trip,0
why is it always locals who went to your school and never left your hometown who always post on social media like “bitches be praying on my downfall ” like hold your horses bab in the nicest way possible  i probably would’ve forgotten you existed if i didn’t have facebook,4
guess who gets to turn the dining room into a massage room ,1
Take care of yourself! ,0
Same and I’ve never been gai... I just like women,2
its truly tragic ,2
All season be snapping the neck like. ,1
Advil cold & Sinus get it behind the pharmacy at Walmart or any drug store.,0
My cars will both be ready totally by mid May systems and all  I’m buying whatever chick riding clutches and heels to match my cars,3
I’m thinking I should make a reboot version of it ,1
"Oh dearswear I used to do the same thing, glad we’re past that now",2
fiscal ????? ,2
What was funny is that they're both looking out for each other and the girls are left to fend for themselves. ,1
Let’s get it trending bots #HowToBeLonely  pic.twitter.com/VrWIKfL1IM,0
If a man did this you'd be on his ass like white on rice. But bc it's a woman you're not having her hide?? UM WHY? TF WRONG WITH Y'ALL. ,2
I did the cutest set yesterday night ,3
So very sorry to hear this.. #RIPSweetOllie ,0
Less then 24 hours and I’ll be in San Antonio with the rave fam for Excision,4
Sliiiiiiiiiiiiiiiick,4
i love you :(,0
don't slander kawaii bass  https://twitter.com/yujubeminebuddy/status/1237420567940280320 …,4
Was a lab mix. Had her for 8 years. Woke up one day and she was at the door of the bed. But she was gone,2
Oo my baby daddy cute or whateva ,0
"Love Me Now is saving my life today, I am not exaggerating",0
I just want him to remember my name ,2
This is against them mentally is getting awfully thin. I’m so tired of this rebranded homophobia in the pursuit of ratings and clicks...,2
Fall in love with yourself first before you try to love anybody else ,0
"#MBBTI (hehe get it cause MBB) chain please? 

just drop yours in the replies and @OfficialMonstaX for top social pic.twitter.com/1H9pPPCDSB",3
Stuff like that be making me wanna go up to the school and set some kids straight real quick ,4
we need a remake of super Mario sunshine ,3
"Pls, my voice is not cute ",2
Was it cancelled after 3 years???  (I almost feel like it was for me). Wife is a workaholic and always tired and almost never in the mood no matter what I try... She even works on her off days half the time... :((,1
Omfg I’m gonna need groceries when I get back from vacation and the damn stores are gonna be EMPTY ,4
" it be like that sometimes bro , im in , we don’t interact that much but just letting you know I’m here if something’s wrong , we all go through shitty stuff",2
"Can I ugh...get a chain with your name on it

                        

",3
thank you for sharing this  we need more people like you in the world!!,0
"@IamStevenT MY BDAY WAS THE 9TH, FOR YEARS I HAVE ASKED YOU TO GIVE ME A SHOUT OUT...TWEET THIS TWIT..LOL. SAW YOU LAST APRIL, IN VEGAS & IT WAS THE BEST, WITH MY DAUGHTER!!! YOU GUYS ROCK!!! MISSED JOEY THAT NITE",2
I was so excited ti congratulate you,2
NANCY PELOCI ARRESTED??  the corona truth #ReverseSpeech https://youtu.be/DPp3micowe8  via @YouTube,0
Happy birthday brodie,4
"
She don't wanna die young....",1
Fuck corona the hansune Miku tour got postponed.  @MedicPewdi,4
"I have been a fan of @LauraBaileyVO in some form or another for nearly 10 years. For the last 2 years I’ve gotten to journey with her characters on Vox and Nein and I can’t wait to see where the road goes. Thank you for always being so kind, funny, and inspiring, Laura.  https://twitter.com/laurabaileyvo/status/1238244382307954688 …",0
Can we watch the same show and then reference it together while no one else understands what we say ,2
i hate dry people. ,2
 so pretty! I was gonna ask like how short it was ,1
Omg thank you  ilyilyily ,0
Nighty Night Cous Otis ,0
"@Forever21 I need you all to bring back the ""I'm Perfect"" dad cap
Was one of my favorite caps until someone lost it",4
"Terrible, but never Mind, it would be past – at China, Shanghai, PuDong",1
Armani is seriously the cutest ,3
Why do this sound just like him lmaohttps://twitter.com/mrtweetyogirl/status/1237855948326072320 …,4
and we going dancing  https://twitter.com/soyamira/status/1237504550325665799 …,4
"Isn’t it cool??!  I’m not around many dogs at all, but seeing more & more sheepdogs on here has been awesome. My chihuahua does yell at my cat when she’s doing something she’s not supposed to, trying to herd her away. ",1
Keeping the faith ,0
